id,created_at,text,author.name,label,public_metrics.like_count,public_metrics.retweet_count,topics,main_topics,one_topic
1024218512401879045,2018-07-31T09:01:37.000Z,ialesechos artificial intelligence europe disarray,Les Echos,fr,0,12,"{'sequence': 'ialesechos artificial intelligence europe disarray', 'labels': ['artificial intelligence', 'robot', 'video game', 'virtual reality', 'war', 'space', 'sex'], 'scores': [0.9562487602233887, 0.49028581380844116, 0.3492349684238434, 0.04372582584619522, 0.005928609054535627, 0.000717682356480509, 0.00033224973594769835]}",['artificial intelligence'],artificial intelligence
742327410851491840,2016-06-13T12:07:01.000Z,robot particular set skills,The Sun,en,2,2,"{'sequence': 'robot particular set skills', 'labels': ['robot', 'artificial intelligence', 'video game', 'space', 'virtual reality', 'sex', 'war'], 'scores': [0.9739607572555542, 0.8841758370399475, 0.0889476090669632, 0.06420182436704636, 0.009859366342425346, 0.001788309309631586, 0.0011190621880814433]}",['robot'],robot
690595812624084992,2016-01-22T18:04:07.000Z,psychologist work among humanoid robots trip italian institute technology,Repubblica Next,it,15,19,"{'sequence': 'psychologist work among humanoid robots trip italian institute technology', 'labels': ['robot', 'artificial intelligence', 'virtual reality', 'space', 'video game', 'sex', 'war'], 'scores': [0.9842419624328613, 0.9068068861961365, 0.2316868156194687, 0.004273133352398872, 0.0003873365931212902, 0.00016740852151997387, 0.00013018480967730284]}","['robot', 'artificial intelligence']",robot
1140365046821859329,2019-06-16T21:06:28.000Z,artificial intelligence resurrects dali mona lisa,Le Figaro,fr,19,4,"{'sequence': 'artificial intelligence resurrects dali mona lisa', 'labels': ['artificial intelligence', 'video game', 'robot', 'virtual reality', 'sex', 'space', 'war'], 'scores': [0.9974282383918762, 0.6839814782142639, 0.4830489158630371, 0.013201519846916199, 0.002757929265499115, 0.0020121769048273563, 0.0005956495879217982]}",['artificial intelligence'],artificial intelligence
989934213230088192,2018-04-27T18:28:03.000Z,reptecno one step away artificial intelligence listens like us,Repubblica,it,0,6,"{'sequence': 'reptecno one step away artificial intelligence listens like us', 'labels': ['artificial intelligence', 'robot', 'video game', 'space', 'virtual reality', 'war', 'sex'], 'scores': [0.9507436752319336, 0.24352237582206726, 0.22015967965126038, 0.17897863686084747, 0.07824572175741196, 0.0033575803972780704, 0.0023504660930484533]}",['artificial intelligence'],artificial intelligence
1096653798997704704,2019-02-16T06:13:35.000Z,musk robot could fool us,Corriere della Sera,it,3,0,"{'sequence': 'musk robot could fool us', 'labels': ['robot', 'artificial intelligence', 'video game', 'virtual reality', 'space', 'sex', 'war'], 'scores': [0.9756065607070923, 0.6423718333244324, 0.20632152259349823, 0.04358183220028877, 0.02894115261733532, 0.0015292521566152573, 0.0002935279335360974]}",['robot'],robot
814390022375927808,2016-12-29T08:38:06.000Z,mirrortech 5g artificial intelligence dominate ces2017,The Mirror,en,0,8,"{'sequence': 'mirrortech 5g artificial intelligence dominate ces2017', 'labels': ['artificial intelligence', 'robot', 'video game', 'virtual reality', 'space', 'war', 'sex'], 'scores': [0.9907103180885315, 0.6199427843093872, 0.30825549364089966, 0.013572195544838905, 0.0018268616404384375, 0.0003649517602752894, 0.0001949174766195938]}",['artificial intelligence'],artificial intelligence
859692707366699009,2017-05-03T08:54:48.000Z,banks artificial intelligence destroy jobs create,Les Echos,fr,5,4,"{'sequence': 'banks artificial intelligence destroy jobs create', 'labels': ['artificial intelligence', 'robot', 'video game', 'virtual reality', 'space', 'sex', 'war'], 'scores': [0.9432313442230225, 0.09253469854593277, 0.012614530511200428, 0.0018828506581485271, 0.00018496348639018834, 0.00014432522584684193, 0.00011861862003570423]}",['artificial intelligence'],artificial intelligence
139260794411028481,2011-11-23T08:35:35.000Z,todays google doodle celebrates polish author stanislaw lem giant robot animation doodle,Metro,en,0,3,"{'sequence': 'todays google doodle celebrates polish author stanislaw lem giant robot animation doodle', 'labels': ['robot', 'artificial intelligence', 'space', 'video game', 'virtual reality', 'sex', 'war'], 'scores': [0.9918768405914307, 0.9561158418655396, 0.26346156001091003, 0.05001462623476982, 0.03868415206670761, 0.000284924783045426, 0.00017324394138995558]}","['robot', 'artificial intelligence']",robot
637935335222046720,2015-08-30T10:30:10.000Z,robots learn cook pizza wikihow guides via lastampatech,La Stampa,it,4,6,"{'sequence': 'robots learn cook pizza wikihow guides via lastampatech', 'labels': ['artificial intelligence', 'robot', 'space', 'virtual reality', 'video game', 'sex', 'war'], 'scores': [0.9866516590118408, 0.9288539290428162, 0.007380479481071234, 0.006233961787074804, 0.001342329545877874, 0.00011510853073559701, 7.482934597646818e-05]}","['artificial intelligence', 'robot']",artificial intelligence
1106172509005721601,2019-03-14T12:37:32.000Z,bigbangfigaro crytocurrencies blockchain scam revolution philippe dessertine speak subject see 2nd,Le Figaro,fr,0,2,"{'sequence': 'bigbangfigaro crytocurrencies blockchain scam revolution philippe dessertine speak subject see 2nd', 'labels': ['video game', 'robot', 'artificial intelligence', 'virtual reality', 'war', 'space', 'sex'], 'scores': [0.15316016972064972, 0.024851171299815178, 0.0022626284044235945, 0.0021029789932072163, 0.0009211868164129555, 0.0008230637176893651, 0.0005508517497219145]}",['video game'],video game
862017287083130880,2017-05-09T18:51:51.000Z,brunoruffilli importance communicating artificial intelligence lastampa signorelli82,La Stampa,it,0,4,"{'sequence': 'brunoruffilli importance communicating artificial intelligence lastampa signorelli82', 'labels': ['artificial intelligence', 'robot', 'video game', 'virtual reality', 'space', 'war', 'sex'], 'scores': [0.8713601231575012, 0.30724936723709106, 0.17692549526691437, 0.0024704940151423216, 0.0015448133926838636, 0.000597652280703187, 0.00024512564414180815]}",['artificial intelligence'],artificial intelligence
983340506296999937,2018-04-09T13:47:00.000Z,finance food blockchain increasing food security,Repubblica,it,5,4,"{'sequence': 'finance food blockchain increasing food security', 'labels': ['robot', 'video game', 'artificial intelligence', 'virtual reality', 'space', 'sex', 'war'], 'scores': [0.0023560291156172752, 0.00033882149728015065, 0.00023238130961544812, 0.000228093980695121, 0.00021266774274408817, 0.00014037193614058197, 9.226654219673946e-05]}",['robot'],robot
654561692555341824,2015-10-15T07:37:23.000Z,bpagliaro exclusive lastampannamazon robots arrive europen,La Stampa,it,0,6,"{'sequence': 'bpagliaro exclusive lastampannamazon robots arrive europen', 'labels': ['robot', 'artificial intelligence', 'space', 'virtual reality', 'video game', 'war', 'sex'], 'scores': [0.9557980298995972, 0.9541347026824951, 0.6869469285011292, 0.38275623321533203, 0.0422029085457325, 0.004913691431283951, 0.0011023323750123382]}","['robot', 'artificial intelligence']",robot
462501755331575808,2014-05-03T07:59:46.000Z,lastampa jobs future robot consultant telesurgeon nostalgia eternal sadness nostalgia,Rosa Spanu,it,4,4,"{'sequence': 'lastampa jobs future robot consultant telesurgeon nostalgia eternal sadness nostalgia', 'labels': ['robot', 'artificial intelligence', 'virtual reality', 'space', 'video game', 'sex', 'war'], 'scores': [0.9451404809951782, 0.9289798140525818, 0.6597915291786194, 0.2896908223628998, 0.07729554176330566, 0.000555529841221869, 0.00042864729766733944]}","['robot', 'artificial intelligence']",robot
661653773568331776,2015-11-03T21:18:47.000Z,robot portrait dui tomorrows article enrichernandez opinin premium,El Periódico,es,3,4,"{'sequence': 'robot portrait dui tomorrows article enrichernandez opinin premium', 'labels': ['robot', 'artificial intelligence', 'virtual reality', 'video game', 'space', 'sex', 'war'], 'scores': [0.9931641221046448, 0.9849666953086853, 0.18212999403476715, 0.09378134459257126, 0.07052784413099289, 0.0004308202478569001, 0.0002815840416587889]}","['robot', 'artificial intelligence']",robot
1204826967813439488,2019-12-11T18:15:08.000Z,robot humans first,Repubblica,it,1,0,"{'sequence': 'robot humans first', 'labels': ['artificial intelligence', 'robot', 'virtual reality', 'video game', 'space', 'sex', 'war'], 'scores': [0.918647289276123, 0.2013763040304184, 0.10434303432703018, 0.07803099602460861, 0.0020075931679457426, 0.00034583581145852804, 0.0002405639534117654]}",['artificial intelligence'],artificial intelligence
630368950128263168,2015-08-09T13:24:04.000Z,duck screen glasses virtual reality games creating new phenomenon gamescom2015,Frankfurter Allgemeine,de,1,0,"{'sequence': 'duck screen glasses virtual reality games creating new phenomenon gamescom2015', 'labels': ['virtual reality', 'video game', 'artificial intelligence', 'robot', 'space', 'sex', 'war'], 'scores': [0.9931272268295288, 0.9690176248550415, 0.008692849427461624, 0.004130632150918245, 0.00042680453043431044, 0.00029932556208223104, 0.00015848442853894085]}","['virtual reality', 'video game']",virtual reality
990940083569164288,2018-04-30T13:05:01.000Z,first robot delivery drivers start work silicon valley campus,The Guardian,en,29,25,"{'sequence': 'first robot delivery drivers start work silicon valley campus', 'labels': ['robot', 'artificial intelligence', 'space', 'virtual reality', 'video game', 'sex', 'war'], 'scores': [0.9945656657218933, 0.9606422781944275, 0.1748533993959427, 0.001702775713056326, 0.00038032414158806205, 0.00018636643653735518, 0.00010423151252325624]}","['robot', 'artificial intelligence']",robot
721237192878747648,2016-04-16T07:22:01.000Z,sure creepier realistic robot goddess creator,The Sun,en,4,5,"{'sequence': 'sure creepier realistic robot goddess creator', 'labels': ['robot', 'artificial intelligence', 'video game', 'virtual reality', 'space', 'sex', 'war'], 'scores': [0.9591578841209412, 0.6485409736633301, 0.47521454095840454, 0.25614362955093384, 0.18251536786556244, 0.0010945614194497466, 0.0003176420577801764]}",['robot'],robot
853876760655536128,2017-04-17T07:44:18.000Z,disney wants humanoid robots children amusement parks,La Stampa,it,2,2,"{'sequence': 'disney wants humanoid robots children amusement parks', 'labels': ['artificial intelligence', 'robot', 'virtual reality', 'space', 'video game', 'sex', 'war'], 'scores': [0.9650466442108154, 0.9317386746406555, 0.21559660136699677, 0.03751556575298309, 0.015447192825376987, 0.00023606911418028176, 0.00017476182256359607]}","['artificial intelligence', 'robot']",artificial intelligence
979780759887208448,2018-03-30T18:01:51.000Z,president republic displays great ambition great responsibility regarding artificial intelligence policy assumed submission large private groups sector risky vision,Mediapart,fr,133,105,"{'sequence': 'president republic displays great ambition great responsibility regarding artificial intelligence policy assumed submission large private groups sector risky vision', 'labels': ['artificial intelligence', 'robot', 'virtual reality', 'space', 'video game', 'war', 'sex'], 'scores': [0.9547437429428101, 0.15402163565158844, 0.009499683044850826, 0.0021371198818087578, 0.0017528064781799912, 0.0004728033673018217, 0.00019424926722422242]}",['artificial intelligence'],artificial intelligence
515028492178956288,2014-09-25T06:42:15.000Z,pibot airplane pilot robot appears middle air france pilots strike pressure,Quentin Périnel,fr,16,27,"{'sequence': 'pibot airplane pilot robot appears middle air france pilots strike pressure', 'labels': ['robot', 'artificial intelligence', 'virtual reality', 'war', 'space', 'video game', 'sex'], 'scores': [0.9978513717651367, 0.9933633208274841, 0.6205598711967468, 0.48529893159866333, 0.15983590483665466, 0.11507240682840347, 0.00026014752802439034]}","['robot', 'artificial intelligence']",robot
249104750317015040,2012-09-21T11:16:15.000Z,kamp bos receive assignment nthe hague informants henk kamp vvd wouter bos pvda,De Stentor,nl,0,0,"{'sequence': 'kamp bos receive assignment nthe hague informants henk kamp vvd wouter bos pvda', 'labels': ['war', 'virtual reality', 'space', 'sex', 'artificial intelligence', 'robot', 'video game'], 'scores': [0.1588415503501892, 0.007810194045305252, 0.005691859871149063, 0.0029213211964815855, 0.0006804702570661902, 0.000574225967284292, 0.0005045307916589081]}",['war'],war
692056741152985090,2016-01-26T18:49:19.000Z,marvin minsky pioneer artificial intelligence died,Le Monde,fr,34,112,"{'sequence': 'marvin minsky pioneer artificial intelligence died', 'labels': ['artificial intelligence', 'video game', 'robot', 'virtual reality', 'war', 'space', 'sex'], 'scores': [0.8836528658866882, 0.5339382290840149, 0.5329050421714783, 0.2504598796367645, 0.1586962640285492, 0.1267683357000351, 0.0026729071978479624]}",['artificial intelligence'],artificial intelligence
707514524560134144,2016-03-09T10:33:02.000Z,guidosant first match artificial intelligence human go world champion defeated corriereit,Corriere della Sera,it,0,7,"{'sequence': 'guidosant first match artificial intelligence human go world champion defeated corriereit', 'labels': ['artificial intelligence', 'video game', 'robot', 'virtual reality', 'space', 'war', 'sex'], 'scores': [0.9964305758476257, 0.9842808842658997, 0.10668660700321198, 0.022820506244897842, 0.0005260738544166088, 0.0003220872604288161, 0.00021469937928486615]}","['artificial intelligence', 'video game']",artificial intelligence
397416715480346624,2013-11-04T17:35:03.000Z,chevaline killing sketch helmeted biker broadcast,Le Figaro,fr,0,4,"{'sequence': 'chevaline killing sketch helmeted biker broadcast', 'labels': ['war', 'artificial intelligence', 'sex', 'video game', 'virtual reality', 'robot', 'space'], 'scores': [0.7933475971221924, 0.04354460537433624, 0.023770172148942947, 0.017963184043765068, 0.011975998058915138, 0.0006204588571563363, 0.00037128967233002186]}",['war'],war
953690526984933377,2018-01-17T18:08:35.000Z,figarosociete bioethics genetic scissors artificial intelligence big data,Le Figaro,fr,0,5,"{'sequence': 'figarosociete bioethics genetic scissors artificial intelligence big data', 'labels': ['artificial intelligence', 'robot', 'video game', 'virtual reality', 'sex', 'space', 'war'], 'scores': [0.9819632172584534, 0.20574812591075897, 0.0012375666992738843, 0.0009755853097885847, 0.00046201649820432067, 0.00044975971104577184, 0.00019164835975971073]}",['artificial intelligence'],artificial intelligence
1089856140945420289,2019-01-28T12:02:07.000Z,energy bill robot risk winners disruptor challenge,La Stampa,it,2,2,"{'sequence': 'energy bill robot risk winners disruptor challenge', 'labels': ['robot', 'artificial intelligence', 'video game', 'virtual reality', 'space', 'sex', 'war'], 'scores': [0.9892193078994751, 0.525090217590332, 0.00755612226203084, 0.0004988668370060623, 0.00017661468882579356, 0.00014009641017764807, 0.0001354642299702391]}",['robot'],robot
931556143075397638,2017-11-17T16:14:26.000Z,elsabembaron first backflip robot incredible feat specialists via lefigaro,Le Figaro,fr,0,4,"{'sequence': 'elsabembaron first backflip robot incredible feat specialists via lefigaro', 'labels': ['robot', 'artificial intelligence', 'space', 'video game', 'virtual reality', 'war', 'sex'], 'scores': [0.9970902800559998, 0.9749471545219421, 0.9219617247581482, 0.7316625714302063, 0.13452547788619995, 0.0005555980606004596, 0.00022962289222050458]}","['robot', 'artificial intelligence', 'space']",robot
956759607338090497,2018-01-26T05:24:00.000Z,artificial intelligence jrme pesenti new frenchie facebook,Les Echos,fr,5,2,"{'sequence': 'artificial intelligence jrme pesenti new frenchie facebook', 'labels': ['artificial intelligence', 'robot', 'video game', 'virtual reality', 'space', 'sex', 'war'], 'scores': [0.9934560060501099, 0.7626973390579224, 0.7022454738616943, 0.0010722472798079252, 0.0007489888812415302, 0.0005493701319210231, 0.0003593702567741275]}",['artificial intelligence'],artificial intelligence
1068875394282123270,2018-12-01T14:32:07.000Z,mars less five days made great progress example generating energy one day robot ever set foot martian soil,La Voz de Galicia,es,3,0,"{'sequence': 'mars less five days made great progress example generating energy one day robot ever set foot martian soil', 'labels': ['robot', 'artificial intelligence', 'space', 'virtual reality', 'video game', 'sex', 'war'], 'scores': [0.9113279581069946, 0.6118035912513733, 0.06344678997993469, 0.005580814555287361, 0.0038105298299342394, 0.000160218623932451, 0.00012089053052477539]}",['robot'],robot
983690226085384192,2018-04-10T12:56:40.000Z,villani report experts think,Les Echos,fr,1,1,"{'sequence': 'villani report experts think', 'labels': ['sex', 'video game', 'artificial intelligence', 'virtual reality', 'war', 'robot', 'space'], 'scores': [0.29996293783187866, 0.24303336441516876, 0.1370256394147873, 0.11959493905305862, 0.06527740508317947, 0.028408564627170563, 0.004993710201233625]}",['sex'],sex
712305363786145792,2016-03-22T15:50:07.000Z,surprise david full nominations jeeg robot dont evil,Repubblica,it,16,6,"{'sequence': 'surprise david full nominations jeeg robot dont evil', 'labels': ['robot', 'artificial intelligence', 'video game', 'virtual reality', 'space', 'war', 'sex'], 'scores': [0.9756410121917725, 0.9454591870307922, 0.7381684184074402, 0.2980513870716095, 0.28470972180366516, 0.004381142556667328, 0.001058224937878549]}","['robot', 'artificial intelligence']",robot
777873318468804608,2016-09-19T14:13:45.000Z,akolyt connected solution improve driving motorists iot via figarotech,Elsa Bembaron 🚲🏉,fr,3,6,"{'sequence': 'akolyt connected solution improve driving motorists iot via figarotech', 'labels': ['artificial intelligence', 'robot', 'virtual reality', 'video game', 'space', 'sex', 'war'], 'scores': [0.6183950901031494, 0.11091749370098114, 0.00946029368788004, 0.0023235781118273735, 0.0003322016273159534, 0.00022292132780421525, 0.0001170030955108814]}",['artificial intelligence'],artificial intelligence
1166631778263752704,2019-08-28T08:41:05.000Z,bari robot school open city technical institute give lessons future,RepubblicaTv,it,4,4,"{'sequence': 'bari robot school open city technical institute give lessons future', 'labels': ['robot', 'artificial intelligence', 'virtual reality', 'space', 'video game', 'sex', 'war'], 'scores': [0.9819825291633606, 0.857967734336853, 0.12752118706703186, 0.02638927474617958, 0.0025546837132424116, 0.0004055235185660422, 0.0001956202177098021]}",['robot'],robot
1065200076371501056,2018-11-21T11:07:43.000Z,amazon slashes price roomba robot vacuum cleaner,The Sun,en,0,1,"{'sequence': 'amazon slashes price roomba robot vacuum cleaner', 'labels': ['robot', 'artificial intelligence', 'space', 'virtual reality', 'sex', 'war', 'video game'], 'scores': [0.9871381521224976, 0.8624011874198914, 0.04549504816532135, 0.003849264932796359, 0.0019859864842146635, 0.0009279203368350863, 0.0004112324968446046]}",['robot'],robot
767369678914134016,2016-08-21T14:36:03.000Z,thilo sarrazin calling changes law get rid unwanted immigrants necessary military means,Frankfurter Allgemeine,de,6,11,"{'sequence': 'thilo sarrazin calling changes law get rid unwanted immigrants necessary military means', 'labels': ['war', 'virtual reality', 'robot', 'video game', 'space', 'artificial intelligence', 'sex'], 'scores': [0.840887725353241, 0.0021240997593849897, 0.0018738312646746635, 0.0003416125546209514, 0.0003026698250323534, 0.00029793765861541033, 0.00022089792764745653]}",['war'],war
1142251982079569921,2019-06-22T02:04:29.000Z,scientists trying make artificial intelligence systems know make jokes also understand jokes improve communication people,La Vanguardia,es,0,1,"{'sequence': 'scientists trying make artificial intelligence systems know make jokes also understand jokes improve communication people', 'labels': ['artificial intelligence', 'robot', 'video game', 'virtual reality', 'space', 'sex', 'war'], 'scores': [0.9678308367729187, 0.1930784285068512, 0.12490561604499817, 0.01384660042822361, 0.0010920820059254766, 0.00017723515338730067, 0.00011648701911326498]}",['artificial intelligence'],artificial intelligence
903895336502120448,2017-09-02T08:20:16.000Z,ricciosa beware robots 3 million jobs risk italy lastampa,La Stampa,it,0,8,"{'sequence': 'ricciosa beware robots 3 million jobs risk italy lastampa', 'labels': ['robot', 'artificial intelligence', 'video game', 'virtual reality', 'space', 'sex', 'war'], 'scores': [0.981604814529419, 0.8991534113883972, 0.00408508162945509, 0.0021090274676680565, 0.0006116232252679765, 0.0003771506599150598, 0.00034360421705059707]}",['robot'],robot
517240011696398336,2014-10-01T09:10:03.000Z,european robot law guidelines brussels stefanorizzato via lastampatech,La Stampa,it,0,2,"{'sequence': 'european robot law guidelines brussels stefanorizzato via lastampatech', 'labels': ['robot', 'artificial intelligence', 'space', 'video game', 'virtual reality', 'sex', 'war'], 'scores': [0.8143752217292786, 0.3317401111125946, 0.015431678853929043, 0.0010160867823287845, 0.0008122448343783617, 0.00028422437026165426, 0.000256651226663962]}",['robot'],robot
764171868639141888,2016-08-12T18:49:05.000Z,robots exoskeletons virtual reality help paralyzed people learn walk,Frankfurter Allgemeine,de,7,5,"{'sequence': 'robots exoskeletons virtual reality help paralyzed people learn walk', 'labels': ['virtual reality', 'robot', 'artificial intelligence', 'video game', 'space', 'sex', 'war'], 'scores': [0.9947182536125183, 0.9757724404335022, 0.700543999671936, 0.12126856297254562, 0.009235399775207043, 0.000138886331114918, 0.000117173207399901]}","['virtual reality', 'robot']",virtual reality
981444137252769792,2018-04-04T08:11:31.000Z,photos tokyo nursing home use 20 different models robots care elderly,El Correo,es,2,1,"{'sequence': 'photos tokyo nursing home use 20 different models robots care elderly', 'labels': ['artificial intelligence', 'robot', 'space', 'virtual reality', 'video game', 'sex', 'war'], 'scores': [0.9450143575668335, 0.9275744557380676, 0.27196812629699707, 0.10669170320034027, 0.00017494703934062272, 0.00016923683870118111, 0.00015464953321497887]}","['artificial intelligence', 'robot']",artificial intelligence
953322629049520128,2018-01-16T17:46:41.000Z,japanese researchers created artificial intelligence capable transcribing thoughts images imperfect autonomous functions like human guesses,Le Monde,fr,764,741,"{'sequence': 'japanese researchers created artificial intelligence capable transcribing thoughts images imperfect autonomous functions like human guesses', 'labels': ['artificial intelligence', 'robot', 'war', 'sex', 'virtual reality', 'video game', 'space'], 'scores': [0.9945051074028015, 0.19264478981494904, 0.1888003945350647, 0.09513204544782639, 0.0940050333738327, 0.09347006678581238, 0.04680866003036499]}",['artificial intelligence'],artificial intelligence
1153896590458982400,2019-07-24T05:16:00.000Z,decentralization web socalled dweb seeks take away power data large companies,La Vanguardia,es,8,5,"{'sequence': 'decentralization web socalled dweb seeks take away power data large companies', 'labels': ['virtual reality', 'robot', 'video game', 'artificial intelligence', 'space', 'war', 'sex'], 'scores': [0.0057960012927651405, 0.005761639215052128, 0.004171279259026051, 0.0023745677899569273, 0.0003670094592962414, 0.00020329939434304833, 0.0001795798452803865]}",['virtual reality'],virtual reality
533171701287514112,2014-11-14T08:16:54.000Z,columnist kthopkins says geeks land robot comet anything possible,The Sun,en,20,6,"{'sequence': 'columnist kthopkins says geeks land robot comet anything possible', 'labels': ['robot', 'space', 'artificial intelligence', 'video game', 'virtual reality', 'sex', 'war'], 'scores': [0.9760676026344299, 0.92948317527771, 0.7836747765541077, 0.5402001142501831, 0.468971312046051, 0.019037269055843353, 0.006177609786391258]}","['robot', 'space']",robot
725615723335290881,2016-04-28T09:20:44.000Z,danielemanca google street view monstrous reality captured robot cameras vitadigitale,Corriere della Sera,it,0,4,"{'sequence': 'danielemanca google street view monstrous reality captured robot cameras vitadigitale', 'labels': ['robot', 'artificial intelligence', 'virtual reality', 'war', 'space', 'sex', 'video game'], 'scores': [0.9845030307769775, 0.903939425945282, 0.04397641494870186, 0.017657583579421043, 0.007365198340266943, 0.0015318692894652486, 0.00028122361982241273]}","['robot', 'artificial intelligence']",robot
982352640507088896,2018-04-06T20:21:35.000Z,grand palais duels duets man robot,Le Monde,fr,21,7,"{'sequence': 'grand palais duels duets man robot', 'labels': ['artificial intelligence', 'robot', 'video game', 'virtual reality', 'space', 'war', 'sex'], 'scores': [0.993129551410675, 0.9878387451171875, 0.7037752866744995, 0.5735589861869812, 0.46855628490448, 0.0006478098221123219, 0.0004478365008253604]}","['artificial intelligence', 'robot']",artificial intelligence
1032580562496708608,2018-08-23T10:49:25.000Z,sex robot mindblowing xmode lets engage dirty talk,Mirror Tech,en,10,9,"{'sequence': 'sex robot mindblowing xmode lets engage dirty talk', 'labels': ['robot', 'artificial intelligence', 'sex', 'video game', 'virtual reality', 'space', 'war'], 'scores': [0.9937458038330078, 0.9764618873596191, 0.9648645520210266, 0.8172250390052795, 0.6134716272354126, 0.0005865962593816221, 0.0001511541340732947]}","['robot', 'artificial intelligence', 'sex']",robot
980332457089265664,2018-04-01T06:34:06.000Z,robot healthy via lesechosweekend,Les Echos,fr,2,1,"{'sequence': 'robot healthy via lesechosweekend', 'labels': ['robot', 'artificial intelligence', 'space', 'virtual reality', 'video game', 'sex', 'war'], 'scores': [0.9925498962402344, 0.9818634390830994, 0.45573556423187256, 0.22234930098056793, 0.0631791427731514, 0.00037697309744544327, 0.00018519505101721734]}","['robot', 'artificial intelligence']",robot
931817369487511552,2017-11-18T09:32:27.000Z,many jobs could artificial intelligence create,Le Figaro,fr,16,9,"{'sequence': 'many jobs could artificial intelligence create', 'labels': ['artificial intelligence', 'robot', 'video game', 'virtual reality', 'space', 'sex', 'war'], 'scores': [0.9210972785949707, 0.5449385643005371, 0.1410965919494629, 0.071760393679142, 0.0007068368140608072, 0.00021891719370614737, 0.0001864896184997633]}",['artificial intelligence'],artificial intelligence
783569394773397504,2016-10-05T07:27:56.000Z,selfie 60 images striking selfie curiosity robot murray hills mars,EL PAÍS,es,28,25,"{'sequence': 'selfie 60 images striking selfie curiosity robot murray hills mars', 'labels': ['robot', 'artificial intelligence', 'space', 'virtual reality', 'video game', 'war', 'sex'], 'scores': [0.995305061340332, 0.9736754894256592, 0.9648145437240601, 0.06147463992238045, 0.003844721708446741, 0.0012109975796192884, 0.0005471351323649287]}","['robot', 'artificial intelligence', 'space']",robot
1098542420722106369,2019-02-21T11:18:17.000Z,daimler lbbw continental commerzbank blockchain financing first project involved tokenizing paper promissory note second test run fully virtual however digital value right shares blockchain,Felix Holtermann,de,5,3,"{'sequence': 'daimler lbbw continental commerzbank blockchain financing first project involved tokenizing paper promissory note second test run fully virtual however digital value right shares blockchain', 'labels': ['virtual reality', 'robot', 'artificial intelligence', 'video game', 'space', 'war', 'sex'], 'scores': [0.9666574597358704, 0.014164379797875881, 0.009882410988211632, 0.0077328612096607685, 0.0008387519046664238, 0.0002335995523026213, 0.00020310169202275574]}",['virtual reality'],virtual reality
683993368729382912,2016-01-04T12:48:21.000Z,figarotech mark zuckerberg wants develop artificial intelligence,Le Figaro,fr,0,36,"{'sequence': 'figarotech mark zuckerberg wants develop artificial intelligence', 'labels': ['artificial intelligence', 'robot', 'video game', 'virtual reality', 'war', 'space', 'sex'], 'scores': [0.8738067746162415, 0.7198620438575745, 0.6070142388343811, 0.1447884738445282, 0.06861133128404617, 0.029791999608278275, 0.002007166389375925]}",['artificial intelligence'],artificial intelligence
811911832902533120,2016-12-22T12:30:40.000Z,see everything jarvis mark zuckerbergs new virtual butler artificial intelligence,El Periódico,es,1,2,"{'sequence': 'see everything jarvis mark zuckerbergs new virtual butler artificial intelligence', 'labels': ['artificial intelligence', 'video game', 'virtual reality', 'robot', 'sex', 'space', 'war'], 'scores': [0.9958157539367676, 0.754869818687439, 0.7042689919471741, 0.327885240316391, 0.008227214217185974, 0.007940656505525112, 0.0001980503584491089]}",['artificial intelligence'],artificial intelligence
1066012775766355969,2018-11-23T16:57:05.000Z,oppos challenge artificial intelligence service aesthetics smartphones,Repubblica,it,2,0,"{'sequence': 'oppos challenge artificial intelligence service aesthetics smartphones', 'labels': ['artificial intelligence', 'robot', 'video game', 'virtual reality', 'war', 'space', 'sex'], 'scores': [0.7226153612136841, 0.08115022629499435, 0.029715396463871002, 0.003535035764798522, 0.0003146802191622555, 0.0002428868756396696, 0.00023324439825955778]}",['artificial intelligence'],artificial intelligence
1099584919955742720,2019-02-24T08:20:48.000Z,lavanguardia tendency academy choose certain profile last thirty years points clear winner aragola,La Vanguardia,es,0,1,"{'sequence': 'lavanguardia tendency academy choose certain profile last thirty years points clear winner aragola', 'labels': ['robot', 'war', 'artificial intelligence', 'sex', 'video game', 'virtual reality', 'space'], 'scores': [0.08759176731109619, 0.03510935604572296, 0.013427373953163624, 0.008549286983907223, 0.005245398264378309, 0.003270551562309265, 0.002638253616169095]}",['robot'],robot
889492874072645632,2017-07-24T14:30:01.000Z,webnottecult claudsantamarianon stage jeeg robot theme song becomes ballad,Webnotte,it,6,2,"{'sequence': 'webnottecult claudsantamarianon stage jeeg robot theme song becomes ballad', 'labels': ['robot', 'artificial intelligence', 'space', 'video game', 'virtual reality', 'sex', 'war'], 'scores': [0.9609546065330505, 0.921671986579895, 0.15141816437244415, 0.030618399381637573, 0.012122884392738342, 0.00038928069989196956, 0.00032691509113647044]}","['robot', 'artificial intelligence']",robot
862295042102349824,2017-05-10T13:15:33.000Z,papierjunge dpa sz republica lecture yesterday rp17 virtualreality,Süddeutsche Zeitung,de,0,2,"{'sequence': 'papierjunge dpa sz republica lecture yesterday rp17 virtualreality', 'labels': ['virtual reality', 'robot', 'video game', 'artificial intelligence', 'war', 'space', 'sex'], 'scores': [0.9960047602653503, 0.14119133353233337, 0.07061098515987396, 0.06838295608758926, 0.024671342223882675, 0.020370885729789734, 0.012591696344316006]}",['virtual reality'],virtual reality
